product_name,category,old_price,price,discount_percentage,product_url,image_url,source_page,page_number,raw_text
HISENSE CONG COFFRE FC-55DD4SA...,Congélateur,4999.0,4499.0,10,https://www.electroplanet.ma/p3095348-cong-coffre-fc-55dd4saa-550l-blc-hisense.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3095348-cb-42677_1.png,promotions,6,HISENSE CONG COFFRE FC-55DD4SA... Promo Prix normal 4 999 DH Prix Spécial 4 499 DH -10% Ajouter au panier
HISENSE CONG COFFRE FC-33DT4SA...,Congélateur,3999.0,2999.0,25,https://www.electroplanet.ma/p3095347-cong-coffre-fc-33dt4sat-330l-slv-hisense.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3095347-cb-42676_1.png,promotions,6,HISENSE CONG COFFRE FC-33DT4SA... Promo Prix normal 3 999 DH Prix Spécial 2 999 DH -25% Ajouter au panier
MSI MSIMODERN15 I7 13620H ...,Autre,9999.0,7999.0,20,https://www.electroplanet.ma/p3095218-msi-modern-15-i7-13620h-32g512g-w11-sleeve-souri.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3095218-cb-42312_1.png,promotions,6,MSI MSIMODERN15 I7 13620H ... Promo Prix normal 9 999 DH Prix Spécial 7 999 DH -20% Ajouter au panier
SAMSUNG QLED QA65Q7FAAUXMV SAMSUNG,TV,11199.0,9299.0,16,https://www.electroplanet.ma/p3087342-qled-qa65q7faauxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087342-cb-40118_1.png,promotions,7,SAMSUNG QLED QA65Q7FAAUXMV SAMSUNG Promo Prix normal 11 199 DH Prix Spécial 9 299 DH -16% Ajouter au panier
SAMSUNG QLED QA50Q7FAAUXMV SAMSUNG,TV,5899.0,4999.0,15,https://www.electroplanet.ma/p3087311-qled-qa50q7faauxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087311-cb-40115_1.png,promotions,7,SAMSUNG QLED QA50Q7FAAUXMV SAMSUNG Promo Prix normal 5 899 DH Prix Spécial 4 999 DH -15% Ajouter au panier
SAMSUNG LED UA65U8000FUXMV SAMSUNG,TV,8499.0,5799.0,31,https://www.electroplanet.ma/p3087347-led-ua65u8000fuxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087347-cb-40111_1.png,promotions,7,SAMSUNG LED UA65U8000FUXMV SAMSUNG Promo Prix normal 8 499 DH Prix Spécial 5 799 DH -31% Ajouter au panier
SAMSUNG LED UA58U8000FUXMV SAMSUNG,TV,6999.0,5899.0,15,https://www.electroplanet.ma/p3087346-led-ua58u8000fuxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087346-cb-40101_1.png,promotions,7,SAMSUNG LED UA58U8000FUXMV SAMSUNG Promo Prix normal 6 999 DH Prix Spécial 5 899 DH -15% Ajouter au panier
SAMSUNG LED UA50U8000FUXMV SAMSUNG,TV,4999.0,3999.0,20,https://www.electroplanet.ma/p3087345-led-ua50u8000fuxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087345-cb-40097_1.png,promotions,7,SAMSUNG LED UA50U8000FUXMV SAMSUNG Promo Prix normal 4 999 DH Prix Spécial 3 999 DH -20% Ajouter au panier
SAMSUNG QLED QA55Q7FAAUXMV SAMSUNG,TV,6649.0,5999.0,9,https://www.electroplanet.ma/p3087340-qled-qa55q7faauxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3087340-cb-40084_1.png,promotions,7,SAMSUNG QLED QA55Q7FAAUXMV SAMSUNG Promo Prix normal 6 649 DH Prix Spécial 5 999 DH -9% Ajouter au panier
"HISENSE BOUILLOIRE H17KSSS1 1,...",Autre,799.0,299.0,62,https://www.electroplanet.ma/p3093964-bouilloire-h17ksss1-1-7l-2200w-inox-hisense.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3093964-cb-40065_1.png,promotions,7,"HISENSE BOUILLOIRE H17KSSS1 1,... Promo Prix normal 799 DH Prix Spécial 299 DH -62% Ajouter au panier"
HISENSE ASPIRATEUR SANS SAC HV...,Nettoyage,1999.0,1199.0,40,https://www.electroplanet.ma/p3093963-aspirateur-sans-sac-hvcea02galwcy-2300w-hisense.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/w/h/whatsapp_image_2025-07-31_at_09.45.04_1_.jpeg,promotions,7,HISENSE ASPIRATEUR SANS SAC HV... Promo Prix normal 1 999 DH Prix Spécial 1 199 DH -40% Ajouter au panier
HISENSE MICRO ONDE H20MOMP1HG ...,Autre,1499.0,999.0,33,https://www.electroplanet.ma/p3093961-micro-onde-h20momp1hg-700w-20l-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HISENSE MICRO ONDE H20MOMP1HG ... Promo Prix normal 1 499 DH Prix Spécial 999 DH -33% Ajouter au panier
ROWENTA TONDEUSE BARBE STYLIS ...,Nettoyage,349.0,299.0,14,https://www.electroplanet.ma/p3093274-tondeuse-barbe-stylis-tn2804e0-rowenta.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,ROWENTA TONDEUSE BARBE STYLIS ... Promo Prix normal 349 DH Prix Spécial 299 DH -14% Ajouter au panier
MOULINEX FOUR ELEC OPTIMO 19L 1...,Cuisine,1299.0,999.0,23,https://www.electroplanet.ma/p3087297-four-elec-optimo-19l-1380w-noir-ox444810-moulinex.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,MOULINEX FOUR ELEC OPTIMO 19L 1... Promo Prix normal 1 299 DH Prix Spécial 999 DH -23% Ajouter au panier
STEAMONE DEFROISSEUR SN250MG-A ...,Autre,799.0,699.0,12,https://www.electroplanet.ma/p3090379-defroisseur-sn250mg-a-steamone.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,STEAMONE DEFROISSEUR SN250MG-A ... Promo Prix normal 799 DH Prix Spécial 699 DH -12% Ajouter au panier
TEFAL COCOTTE ELECTRIQUE 6L ...,Cuisine,1999.0,1499.0,25,https://www.electroplanet.ma/p3087298-cocotte-electrique-6l-noir-cy6018m2-tefal.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,TEFAL COCOTTE ELECTRIQUE 6L ... Promo Prix normal 1 999 DH Prix Spécial 1 499 DH -25% Ajouter au panier
SOLAC FER A REPASSER PV2028 ...,Autre,449.0,299.0,33,https://www.electroplanet.ma/p3088613-fer-a-repasser-pv2028-optima-2800w-solac.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SOLAC FER A REPASSER PV2028 ... Promo Prix normal 449 DH Prix Spécial 299 DH -33% Ajouter au panier
LG OLED 55C56LA EVO LG,TV,16299.0,11999.0,26,https://www.electroplanet.ma/p3088601-oled-55c56la-evo-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,LG OLED 55C56LA EVO LG Promo Prix normal 16 299 DH Prix Spécial 11 999 DH -26% Ajouter au panier
LG OLED 65C56LA EVO LG,TV,22599.0,19999.0,11,https://www.electroplanet.ma/p3088600-oled-65c56la-evo-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,LG OLED 65C56LA EVO LG Promo Prix normal 22 599 DH Prix Spécial 19 999 DH -11% Ajouter au panier
LG OLED 77G56LA EVO LG,TV,49999.0,46999.0,6,https://www.electroplanet.ma/p3088597-oled-77g56la-evo-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,LG OLED 77G56LA EVO LG Promo Prix normal 49 999 DH Prix Spécial 46 999 DH -6% Ajouter au panier
HISENSE CONG COFFRE FC-26DT4SA...,Congélateur,3499.0,2699.0,22,https://www.electroplanet.ma/p3088243-cong-coffre-fc-26dt4sat-260l-blc-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HISENSE CONG COFFRE FC-26DT4SA... Promo Prix normal 3 499 DH Prix Spécial 2 699 DH -22% Ajouter au panier
HISENSE REF RT729N4WSU1 729L N...,Réfrigérateur,9999.0,8999.0,10,https://www.electroplanet.ma/p3088241-ref-rt729n4wsu1-729l-nf-inox-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HISENSE REF RT729N4WSU1 729L N... Promo Prix normal 9 999 DH Prix Spécial 8 999 DH -10% Ajouter au panier
HISENSE COMB RB3K330SAC1 330L ...,Réfrigérateur,8999.0,6999.0,22,https://www.electroplanet.ma/p3088240-comb-rb3k330sac1-330l-nf-inox-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HISENSE COMB RB3K330SAC1 330L ... Promo Prix normal 8 999 DH Prix Spécial 6 999 DH -22% Ajouter au panier
SAMSUNG NEO QLED QA55QN80FAUXM...,TV,11199.0,9799.0,12,https://www.electroplanet.ma/p3087341-neo-qled-qa55qn80fauxmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SAMSUNG NEO QLED QA55QN80FAUXM... Promo Prix normal 11 199 DH Prix Spécial 9 799 DH -12% Ajouter au panier
SAMSUNG QLED QA65LS03FAUXMV SAMSUNG,TV,15499.0,10999.0,29,https://www.electroplanet.ma/p3087870-qled-qa65ls03fauxmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SAMSUNG QLED QA65LS03FAUXMV SAMSUNG Promo Prix normal 15 499 DH Prix Spécial 10 999 DH -29% Ajouter au panier
LENOVO LOQ 15IAX9E I512450HX...,Autre,9999.0,7999.0,20,https://www.electroplanet.ma/p3087832-loq-15iax9e-i512450hx-15-16g512g-rtx2050-w11-grey.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,LENOVO LOQ 15IAX9E I512450HX... Promo Prix normal 9 999 DH Prix Spécial 7 999 DH -20% Ajouter au panier
"HISENSE L.S WD3S1043BT 10,5 6 ...",Autre,6599.0,5199.0,21,https://www.electroplanet.ma/p3087831-l-s-wd3s1043bt-10-5-6-1400t-titanium-grey-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,"HISENSE L.S WD3S1043BT 10,5 6 ... Promo Prix normal 6 599 DH Prix Spécial 5 199 DH -21% Ajouter au panier"
WHIRLPOOL PACK COMB ARB60F6362 ...,Réfrigérateur,9499.0,8999.0,5,https://www.electroplanet.ma/p3087644-pack-comb-arb60f6362-dxna-mal-ns823c-ggma-ariston.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,WHIRLPOOL PACK COMB ARB60F6362 ... Promo Prix normal 9 499 DH Prix Spécial 8 999 DH -5% Ajouter au panier
WHIRLPOOL COMB DUAL NOFROST WBMF...,Réfrigérateur,8299.0,7999.0,3,https://www.electroplanet.ma/p3087442-comb-dual-nofrost-wbmf-606404-xna-355-la-inox-wh.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,WHIRLPOOL COMB DUAL NOFROST WBMF... Promo Prix normal 8 299 DH Prix Spécial 7 999 DH -3% Ajouter au panier
CANDY MAL SL CSO284TWMBG1 1...,Machine à laver,4499.0,2999.0,33,https://www.electroplanet.ma/p3087289-mal-sl-cso284twmbg1-15-8kg-1200tr-inv-16prg-candy.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,CANDY MAL SL CSO284TWMBG1 1... Promo Prix normal 4 499 DH Prix Spécial 2 999 DH -33% Ajouter au panier
BOSCH TC ELECT VITRO PKE611...,Autre,3999.0,3699.0,7,https://www.electroplanet.ma/p3085377-tc-elect-vitro-pke611bb8e-60cm-black-bosch.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,BOSCH TC ELECT VITRO PKE611... Promo Prix normal 3 999 DH Prix Spécial 3 699 DH -7% Ajouter au panier
SAMSUNG OLED QA55S85FAEXMV SAMSUNG,TV,11999.0,9199.0,23,https://www.electroplanet.ma/p3085243-oled-qa55s85faexmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SAMSUNG OLED QA55S85FAEXMV SAMSUNG Promo Prix normal 11 999 DH Prix Spécial 9 199 DH -23% Ajouter au panier
SAMSUNG OLED QA65S85FAEXMV SAMSUNG,TV,18999.0,14999.0,21,https://www.electroplanet.ma/p3085242-oled-qa65s85faexmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SAMSUNG OLED QA65S85FAEXMV SAMSUNG Promo Prix normal 18 999 DH Prix Spécial 14 999 DH -21% Ajouter au panier
SAMSUNG OLED QA77S85FAEXMV SAMSUNG,TV,29999.0,24999.0,16,https://www.electroplanet.ma/p3085241-oled-qa77s85faexmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,SAMSUNG OLED QA77S85FAEXMV SAMSUNG Promo Prix normal 29 999 DH Prix Spécial 24 999 DH -16% Ajouter au panier
HUAWEI WATCH FIT4 BLACK HUAWEI,Autre,1499.0,1299.0,13,https://www.electroplanet.ma/p3085935-watch-fit4-black-huawei.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HUAWEI WATCH FIT4 BLACK HUAWEI Promo Prix normal 1 499 DH Prix Spécial 1 299 DH -13% Ajouter au panier
ARTHUR MARTIN LAV SECH AWW8024P3SC 8...,Autre,6299.0,5999.0,4,https://www.electroplanet.ma/p3085761-lav-sech-aww8024p3sc-8-5kg-1200tr-dark-slv-inve-a.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,ARTHUR MARTIN LAV SECH AWW8024P3SC 8... Promo Prix normal 6 299 DH Prix Spécial 5 999 DH -4% Ajouter au panier
HAIER QLED H32S80EFX HAIER,TV,2599.0,1790.0,31,https://www.electroplanet.ma/p3085587-qled-h32s80efx-haier.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,HAIER QLED H32S80EFX HAIER Promo Prix normal 2 599 DH Prix Spécial 1 790 DH -31% Ajouter au panier
TEFAL COCOTTE P4705105 5L NO...,Cuisine,1699.0,1499.0,11,https://www.electroplanet.ma/p3086962-cocotte-p4705105-5l-noir-clipsominutduo-seb.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,TEFAL COCOTTE P4705105 5L NO... Promo Prix normal 1 699 DH Prix Spécial 1 499 DH -11% Ajouter au panier
INDESIT COMB DUAL NOFROSTBINF ...,Réfrigérateur,5299.0,4999.0,5,https://www.electroplanet.ma/p3086966-comb-dual-nofrostbinf-601341-xna301la-inox-indesi.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,7,INDESIT COMB DUAL NOFROSTBINF ... Promo Prix normal 5 299 DH Prix Spécial 4 999 DH -5% Ajouter au panier
WHIRLPOOL COMBDUAL NOFROST WBM...,Réfrigérateur,5799.0,5299.0,8,https://www.electroplanet.ma/p3086918.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3086918-cb-39711_2_1.png,promotions,7,WHIRLPOOL COMBDUAL NOFROST WBM... Promo Prix normal 5 799 DH Prix Spécial 5 299 DH -8% Ajouter au panier
ARTHUR MARTIN LS AWW9023P5SC 9 6KG 5...,Autre,7299.0,6799.0,6,https://www.electroplanet.ma/p3086793-ls-aww9023p5sc-9-6kg-500s-1200-tr-dark-s-inver-am.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3086793-cb-39283_1.png,promotions,7,ARTHUR MARTIN LS AWW9023P5SC 9 6KG 5... Promo Prix normal 7 299 DH Prix Spécial 6 799 DH -6% Ajouter au panier
WHIRLPOOL COMB DUAL NF WBMF 6053...,Réfrigérateur,6799.0,5699.0,16,https://www.electroplanet.ma/p3085375-comb-dual-nf-wbmf-605372-xna-316l-a-inox-whp.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085375-cb-46368_1.png,promotions,7,WHIRLPOOL COMB DUAL NF WBMF 6053... Promo Prix normal 6 799 DH Prix Spécial 5 699 DH -16% Ajouter au panier
HAIER QUATRO HFR3718ENMM FD ...,Autre,9999.0,8899.0,11,https://www.electroplanet.ma/p3085832-quatro-hfr3718enmm-fd-70-nofrost-new-platinum-ino.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085832-cb-39594_1.png,promotions,7,HAIER QUATRO HFR3718ENMM FD ... Promo Prix normal 9 999 DH Prix Spécial 8 899 DH -11% Ajouter au panier
INDESIT COMB DUAL NF BINF60136...,Réfrigérateur,5499.0,4999.0,9,https://www.electroplanet.ma/p3085797-comb-dual-nf-binf601361bna-316-l-a-noir-indesit.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085797-cb-39742_2_1.png,promotions,8,INDESIT COMB DUAL NF BINF60136... Promo Prix normal 5 499 DH Prix Spécial 4 999 DH -9% Ajouter au panier
SAMSUNG CLIM WINDFREE 9000BTU ...,Autre,7999.0,7499.0,6,https://www.electroplanet.ma/p3085273-clim-windfree-9000btu-ar70f09c1eb-rc-black-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085273_3085275_3085276-_3085277.jpg,promotions,8,SAMSUNG CLIM WINDFREE 9000BTU ... Promo Prix normal 7 999 DH Prix Spécial 7 499 DH -6% Ajouter au panier
SAMSUNG CLIM INV WIFI AI 9000B...,Autre,5999.0,5299.0,11,https://www.electroplanet.ma/p3085278-clim-inv-wifi-ai-9000btu-ar50f09c1rh-rc-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085278_3085279_3085280_3085281______.jpg,promotions,8,SAMSUNG CLIM INV WIFI AI 9000B... Promo Prix normal 5 999 DH Prix Spécial 5 299 DH -11% Ajouter au panier
SAMSUNG CLIM INV WIFI AI 18BTU...,Autre,7799.0,7499.0,3,https://www.electroplanet.ma/p3085280-clim-inv-wifi-ai-18btu-ar50f18c1rh-rc-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085278_3085279_3085280_3085281_______2.jpg,promotions,8,SAMSUNG CLIM INV WIFI AI 18BTU... Promo Prix normal 7 799 DH Prix Spécial 7 499 DH -3% Ajouter au panier
SAMSUNG CLIM INV WIFI AI 12BTU...,Autre,6299.0,5799.0,7,https://www.electroplanet.ma/p3085279-clim-inv-wifi-ai-12btu-ar50f12c1rh-rc-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085278_3085279_3085280_3085281_______1.jpg,promotions,8,SAMSUNG CLIM INV WIFI AI 12BTU... Promo Prix normal 6 299 DH Prix Spécial 5 799 DH -7% Ajouter au panier
SAMSUNG CLIM INV WIFI AI 24BTU...,Autre,8999.0,8799.0,2,https://www.electroplanet.ma/p3085281-clim-inv-wifi-ai-24btu-ar50f24c1rh-rc-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3085278_3085279_3085280_3085281_______3.jpg,promotions,8,SAMSUNG CLIM INV WIFI AI 24BTU... Promo Prix normal 8 999 DH Prix Spécial 8 799 DH -2% Ajouter au panier
SAMSUNG CLIM WINDFREE 18BTU AR...,Autre,9299.0,8999.0,3,https://www.electroplanet.ma/p3085276-clim-windfree-18btu-ar70f18c1eb-rc-black-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,SAMSUNG CLIM WINDFREE 18BTU AR... Promo Prix normal 9 299 DH Prix Spécial 8 999 DH -3% Ajouter au panier
SAMSUNG CLIM WINDFREE 12BTU AR...,Autre,8299.0,7899.0,4,https://www.electroplanet.ma/p3085275-clim-windfree-12btu-ar70f12c1eb-rc-black-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,SAMSUNG CLIM WINDFREE 12BTU AR... Promo Prix normal 8 299 DH Prix Spécial 7 899 DH -4% Ajouter au panier
LG REFRIGIRATEUR GR-C562H...,Autre,9190.0,7990.0,13,https://www.electroplanet.ma/p3084649-refrigirateur-gr-c562hlcl-dpzpemc-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,LG REFRIGIRATEUR GR-C562H... Promo Prix normal 9 190 DH Prix Spécial 7 990 DH -13% Ajouter au panier
ARTHUR MARTIN MALAWF1023P5SC 10KG 50...,Autre,6299.0,5999.0,4,https://www.electroplanet.ma/p3083796-malawf1023p5sc-10kg-500s-1200-trm-darksilver-inve.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,ARTHUR MARTIN MALAWF1023P5SC 10KG 50... Promo Prix normal 6 299 DH Prix Spécial 5 999 DH -4% Ajouter au panier
ARTHUR MARTIN MAL AWF8024D3SC 8KG 30...,Machine à laver,5299.0,4399.0,16,https://www.electroplanet.ma/p3083793-mal-awf8024d3sc-8kg-300s-1200-trm-darksilver-inve.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,ARTHUR MARTIN MAL AWF8024D3SC 8KG 30... Promo Prix normal 5 299 DH Prix Spécial 4 399 DH -16% Ajouter au panier
ARTHUR MARTIN MAL AWF7024D3SC 7KG 30...,Machine à laver,4999.0,4299.0,14,https://www.electroplanet.ma/p3083792-mal-awf7024d3sc-7kg-300s-1200-trm-darksilver-inve.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,ARTHUR MARTIN MAL AWF7024D3SC 7KG 30... Promo Prix normal 4 999 DH Prix Spécial 4 299 DH -14% Ajouter au panier
ELEXIA FOUR 45L ELX-TO-3245 ...,Cuisine,1199.0,649.0,45,https://www.electroplanet.ma/p3083708-four-45l-elx-to-3245-1500w-black-elexia.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,ELEXIA FOUR 45L ELX-TO-3245 ... Promo Prix normal 1 199 DH Prix Spécial 649 DH -45% Ajouter au panier
MELLERWARE ROBOT PÉTRIN TWISTBLE... Exclus,Cuisine,1399.0,799.0,42,https://www.electroplanet.ma/p3083644-robot-petrin-twistbleu-1000w-6vitesse-bol-inox-5l.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,MELLERWARE ROBOT PÉTRIN TWISTBLE... Exclus Promo 100% (2) Prix normal 1 399 DH Prix Spécial 799 DH -42% Ajouter au panier
TAURUS ASPIRATEUR GUZZLER CYC...,Nettoyage,1499.0,1299.0,13,https://www.electroplanet.ma/p3080122-aspirateur-guzzler-cyclone-taurus.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,TAURUS ASPIRATEUR GUZZLER CYC... Promo Prix normal 1 499 DH Prix Spécial 1 299 DH -13% Ajouter au panier
RAZER CASQUE BLACKSHARK V2 X...,Accessoires,899.0,549.0,38,https://www.electroplanet.ma/p3034420-casque-blackshark-v2-x-quartz-razer.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,RAZER CASQUE BLACKSHARK V2 X... Promo Prix normal 899 DH Prix Spécial 549 DH -38% Ajouter au panier
AWEI ECOUTEUR TWIN BLUETOOT...,Autre,249.0,109.0,56,https://www.electroplanet.ma/p3033404-ecouteur-twin-bluetooth-t62-bleu-awei.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,8,AWEI ECOUTEUR TWIN BLUETOOT... Promo Prix normal 249 DH Prix Spécial 109 DH -56% Ajouter au panier
